1494	𒱋	|AB~ax1(N01)|	AB-A TIMES ONE-N1			|AB~a×1(N01)|		
1495	𒱌	|AB~axA@t|	AB-A TIMES A TENU			|AB~a×A@t|		
1496	𒱍	|AB~axASZ2|	AB-A TIMES ASH2			|AB~a×AŠ₂|		
1497	𒱎	|AB~axKU6~a|	AB-A TIMES KU6-A			|AB~a×KU₆~a|		
1498	𒱏	|AB~ax(SZE~a&SZE~a)|	AB-A TIMES SHE-A OVER SHE-A			|AB~a×(ŠE~a&ŠE~a)|		
1499	𒱐	|AB~axSUKKAL|	AB-A TIMES SUKKAL			|AB~a×SUKKAL|		
1500	𒱑	|AB~axX|	AB-A TIMES X			|AB~a×X|		
1501	𒱒	|AB~axZATU659|	AB-A TIMES ZATU659			|AB~a×ZATU659|		
1502	𒱓	|AB~bxA|	AB-B TIMES A			|AB~b×A|		
1503	𒱔	|AB~bxKU6~a|	AB-B TIMES KU6-A			|AB~b×KU₆~a|		
1504	𒱕	|AB~bxSZA3~a1|	AB-B TIMES SHA3-A1			|AB~b×ŠA₃~a1|		
1505	𒱖	|AB2x2(N14)|	AB2 TIMES TWO-N14			|AB₂×2(N14)|		
1505.1	𒱗	|AB2x2(N14)|	AB2 TIMES TWO-N14 VARIANT 1	rename		|AB₂~v2×2(N14)|	PROTO-CUNEIFORM SIGN AB2 VARIANT 2 TIMES TWO-N14	
1506	𒱘	|AMA~axE2~a|	AMA-A TIMES E2-A			|AMA~a×E₂~a|		
1507	𒱙	|AMAR.1(N02)|	AMAR BESIDE ONE-N2			|AMAR.1(N02)|		
1508	𒱚	|AMAR&AMAR|	AMAR OVER AMAR			|AMAR&AMAR|		
1509	𒱛	|AMARxTAR|	AMAR TIMES TAR	rename		|AMAR~v2×TAR~c|	PROTO-CUNEIFORM SIGN AMAR VARIANT 2 TIMES TAR-C	
1510	𒱜	|APIN~a.APIN~a|	APIN-A BESIDE APIN-A			|APIN~a.APIN~a|		
1511	𒱝	|BAD&BAD|	BAD OVER BAD			|BAD&BAD|		
1512	𒱞	|BU~ax1(N58)|	BU-A TIMES ONE-N58			|BU~a×1(N58)|		
1513	𒱟	|BU~axA|	BU-A TIMES A	rename		|BU~a~v1×A|	PROTO-CUNEIFORM SIGN BU-A VARIANT 1 TIMES A	
1514	𒱠	|(BU~a&BU~a).NA2~a|	BU-A OVER BU-A BESIDE NA2-A			|(BU~a&BU~a).NA₂~a|		
1514.1	𒱡	|(BU~a&BU~a).NA2~a|	BU-A OVER BU-A BESIDE NA2-A VARIANT 1			|(BU~a&BU~a).NA₂~a~v1|		
1515	𒱢	|(BU~a&BU~a).NA2~a@n|	BU-A OVER BU-A BESIDE NA2-A NUTILLU	newglyph rename	NEW GLYPH=𒱣	|(BU~a~v1%BU~a~v1).NA₂~a@n|	PROTO-CUNEIFORM SIGN BU-A VARIANT 1 CROSSING BU-A VARIANT 1 BESIDE NA2-A NUTILLU	12C63
1516	𒱣	|(BU~a&BU~a).NA2~b|	BU-A OVER BU-A BESIDE NA2-B	delete	# Duplicates 1515 |(BU~a&BU~a).NA2~a@n| 𒱢	|(BU~a&BU~a).NA₂~b|		
1517	𒱤	|(BU~a&BU~a).X|	BU-A OVER BU-A BESIDE X			|(BU~a&BU~a).X|		
1518	𒱥	|BU~a+DU6~a|	BU-A JOINING DU6-A			|BU~a+DU₆~a|		
1518.1	𒱦	|BU~a+DU6~a|	BU-A JOINING DU6-A VARIANT 1			|BU~a+DU₆~a~v1|		
1519	𒱧	|BU~axGISZ@t|	BU-A TIMES GISH TENU			|BU~a×GIŠ@t|		
1520	𒱨	|BU~b.NA2~a|	BU-B BESIDE NA2-A	rename		|BU~b.NA₂~a~v1|	PROTO-CUNEIFORM SIGN BU-B BESIDE NA2-A VARIANT 1	
1521	𒱩	|DA~a.LISZ|	DA-A BESIDE LISH			|DA~a.LIŠ|		
1522	𒱪	|DAR~axA|	DAR-A TIMES A			|DAR~a×A|		
1523	𒱫	|DARA3~cxKAR2|	DARA3-C TIMES KAR2			|DARA₃~c×KAR₂~b|		
1524	𒱬	|DARA3~cx(KAR2.SZE~a)|	DARA3-C TIMES KAR2 BESIDE SHE-A			|DARA₃~c×(KAR₂~c.ŠE~a)|		
1525	𒱭	|DARA3~dxKAR2|	DARA3-D TIMES KAR2			|DARA₃~d1×KAR₂~b|		
1525.1	𒱮	|DARA3~dxKAR2|	DARA3-D TIMES KAR2 VARIANT 1			|DARA₃~d×KAR₂~b|		
1525.2	𒱯	|DARA3~dxKAR2|	DARA3-D TIMES KAR2 VARIANT 2			|DARA₃~d2×KAR₂~a1|		
1526	𒱰	|DARA3~dx(KAR2.SZE~a)|	DARA3-D TIMES KAR2 BESIDE SHE-A			|DARA₃~d2×(KAR₂~a1.ŠE~a)|		
1527	𒱱	|DIM~axGU|	DIM-A TIMES GU	remove		|DIM~a×GU|		
1528	𒱲	|DIM~axX|	DIM-A TIMES X	remove		|DIM~a×X|		
1529	𒱳	|DUxDISZ|	DU TIMES DISH			|DU×1(N58@t)|		
1530	𒱴	|DU6~axDISZ|	DU6-A TIMES DISH	rename		|DU₆~a~v1×1(N58)|	PROTO-CUNEIFORM SIGN DU6-A VARIANT 1 TIMES ONE-N58	
1531	𒱵	|DU8~cxHI|	DU8-C TIMES HI			|DU₈~c×HI|		
1532	𒱶	|DU8~cxUDU~a|	DU8-C TIMES UDU-A			|DU₈~c×UDU~a|		
1533	𒱷	|DU8~cxX|	DU8-C TIMES X			|DU₈~c×X|		
1534	𒱸	|(DUBxDISZ)~a|	DUB TIMES DISH FORM A			|(DUB@n~a×1(N58))~a|		
1535	𒱹	|(DUBxDISZ)~b|	DUB TIMES DISH FORM B			|DUB@n~b×1(N58)~a|		
1536	𒱺	|(DUBxDISZ)~c|	DUB TIMES DISH FORM C			|(DUB@n~a×1(N58))~b|		
1537	𒱻	|DUG~ax1(N57)|	DUG-A TIMES ONE-N57			|DUG~a×1(N57)|		
1538	𒱼	|DUG~axHI|	DUG-A TIMES HI	remove		|DUG~a×HI|		
1539	𒱽	|DUG~axKASKAL|	DUG-A TIMES KASKAL			|DUG~a×KASKAL|		
1540	𒱾	|DUG~axLAM~b|	DUG-A TIMES LAM-B			|DUG~a×LAM~b|		
1541	𒱿	|DUG~axNAGA~a|	DUG-A TIMES NAGA-A			|DUG~a×NAGA~a|		
1542	𒲀	|DUG~axU2~a|	DUG-A TIMES U2-A			|DUG~a×U₂~a|		
1543	𒲁	|DUG~axU2~b|	DUG-A TIMES U2-B			|DUG~a×U₂~b|		
1544	𒲂	|DUG~axX|	DUG-A TIMES X	remove		|DUG~a×X|		
1545	𒲃	|DUG~bx1(N57)|	DUG-B TIMES ONE-N57			|DUG~b×1(N57)|		
1545.1	𒲄	|DUG~bx1(N57)|	DUG-B VARIANT 1 TIMES AB2	rename		|DUG~b~v1×1(N57)|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES ONE-N57	
1546	𒲅	|DUG~bx(1(N57).KU3~a)|	DUG-B TIMES ONE-N57 BESIDE KU3-A	rename		|DUG~b×(1(N57).KU₃~a)|	PROTO-CUNEIFORM SIGN DUG-B TIMES ONE-N57 PLUS KU3-A	
1547	𒲆	|DUG~bx3(N57)|	DUG-B TIMES THREE-N57			|DUG~b×3(N57)|		
1548	𒲇	|DUG~bxAB2|	DUG-B TIMES AB2	rename		|DUG~b~v1×AB₂|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES AB2	
1549	𒲈	|DUG~bxANSZE~b|	DUG-B TIMES ANSHE-B			|DUG~b×ANŠE~b|		
1550	𒲉	|DUG~bxANSZE~d|	DUG-B TIMES ANSHE-D			|DUG~b×ANŠE~d|		
1551	𒲊	|DUG~bxBALA~a|	DUG-B TIMES BALA-A			|DUG~b×BALA~a|		
1552	𒲋	|DUG~bxBIR3~c|	DUG-B TIMES BIR3-C			|DUG~b×BIR₃~c|		
1553	𒲌	|DUG~bxDIN|	DUG-B TIMES DIN			|DUG~b×DIN|		
1553.1	𒲍	|DUG~bxDIN|	DUG-B TIMES DIN VARIANT 1	rename		|DUG~b~v1×DIN|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES DIN	
1554	𒲎	|(DUG~bxDIN)@r|	DUG-B TIMES DIN REVERSED			|(DUG~b×DIN)@r|		
1555	𒲏	|(DUG~b&DUG~b)x1(N58)|	DUG-B OVER DUG-B TIMES ONE-N58	rename		|(DUG~b~v1&DUG~b~v1)×1(N58)|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 OVER DUG-B VARIANT 1 TIMES ONE-N58	
1556	𒲐	|DUG~bxE~a|	DUG-B TIMES E-A			|DUG~b×E~a|		
1557	𒲑	|DUG~bxGA~a|	DUG-B TIMES GA-A	rename		|DUG~b×GA~a~v4|	PROTO-CUNEIFORM SIGN DUG-B TIMES GA-A VARIANT 4	
1558	𒲒	|DUG~bxGA~b|	DUG-B TIMES GA-B			|DUG~b×GA~b|		
1559	𒲓	|DUG~bxGESZTU~a|	DUG-B TIMES GESHTU-A	rename		|DUG~b×GEŠTU~a~v2|	PROTO-CUNEIFORM SIGN DUG-B TIMES GESHTU-A VARIANT 2	
1559.1	𒲔	|DUG~bxGESZTU~a|	DUG-B TIMES GESHTU-A VARIANT 1	rename		|DUG~b~v1×GEŠTU~a~v2|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES GESHTU-A VARIANT 2	
1560	𒲕	|DUG~bxGESZTU~b|	DUG-B TIMES GESHTU-B			|DUG~b×GEŠTU~b|		
1561	𒲖	|DUG~bxGI6|	DUG-B TIMES GI6			|DUG~b×GI₆|		
1562	𒲗	|DUG~bxGISZ|	DUG-B TIMES GISH			|DUG~b×GIŠ|		
1563	𒲘	|DUG~bxHI|	DUG-B TIMES HI			|DUG~b×HI|		
1563.1	𒲙	|DUG~bxHI|	DUG-B TIMES HI VARIANT 1	rename		|DUG~b~v1×HI|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES HI	
1564	𒲚	|DUG~bxHI@g~a|	DUG-B TIMES HI GUNU-A	rename		|DUG~b~v1×HI@g~a|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES HI GUNU-A	
1565	𒲛	|DUG~bxKASKAL|	DUG-B TIMES KASKAL			|DUG~b×KASKAL|		
1566	𒲜	|DUG~bxKU6~a|	DUG-B TIMES KU6-A			|DUG~b×KU₆~a|		
1567	𒲝	|DUG~bxKUR~a|	DUG-B TIMES KUR-A			|DUG~b×KUR~a|		
1568	𒲞	|DUG~bx(KUR~a.X)|	DUG-B TIMES KUR-A BESIDE X	rename		|DUG~b×(KUR~a.X)|	PROTO-CUNEIFORM SIGN DUG-B TIMES KUR-A PLUS X	
1569	𒲟	|DUG~bxKUR~b|	DUG-B TIMES KUR-B			|DUG~b×KUR~b|		
1570	𒲠	|DUG~bxKUR@g~a|	DUG-B TIMES KUR GUNU-A			|DUG~b×KUR@g~a|		
1571	𒲡	|DUG~bxLAM~a|	DUG-B TIMES LAM-A			|DUG~b×LAM~a|		
1572	𒲢	|DUG~bxMASZ|	DUG-B TIMES MASH			|DUG~b×MAŠ|		
1572.1	𒲣	|DUG~bxMASZ|	DUG-B TIMES MASH VARIANT 1	rename		|DUG~b~v1×MAŠ|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES MASH	
1573	𒲤	|DUG~bxNAGA~a|	DUG-B TIMES NAGA-A			|DUG~b×NAGA~a|		
1574	𒲥	|DUG~bxNAM2|	DUG-B TIMES NAM2			|DUG~b×NAM₂|		
1575	𒲦	|DUG~bx(NI~a@g.ZATU779)|	DUG-B TIMES NI-A GUNU BESIDE ZATU779	rename		|DUG~b×(NI~a@g.ZATU779)|	PROTO-CUNEIFORM SIGN DUG-B TIMES NI-A GUNU PLUS ZATU779	
1576	𒲧	|DUG~bxSA~a|	DUG-B TIMES SA-A			|DUG~b×SA~a|		
1577	𒲨	|DUG~bxSZAH2~a|	DUG-B TIMES SHAH2-A			|DUG~b×ŠAH₂~a|		
1578	𒲩	|DUG~bxSZE~a|	DUG-B TIMES SHE-A			|DUG~b×ŠE~a|		
1578.1	𒲪	|DUG~bxSZE~a|	DUG-B VARIANT 1 TIMES SHE-A FORM 1	rename		|DUG~b~v1×ŠE~a|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES SHE-A	
1578.2	𒲫	|DUG~bxSZE~a|	DUG-B VARIANT 1 TIMES SHE-A FORM 2	rename		|DUG~b~v1×ŠE~a@t|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES SHE-A TENU	
1579	𒲬	|DUG~bx(SZE~a.NAM2)|	DUG-B TIMES SHE-A BESIDE NAM2	rename		|DUG~b×(ŠE~a.NAM₂)|	PROTO-CUNEIFORM SIGN DUG-B TIMES SHE-A PLUS NAM2	
1580	𒲭	|DUG~bxSI4~a|	DUG-B TIMES SI4-A			|DUG~b×SI₄~a|		
1581	𒲮	|DUG~bx(SI4~a.X)|	DUG-B TIMES SI4-A BESIDE X	rename		|DUG~b×(SI₄~a.X)|	PROTO-CUNEIFORM SIGN DUG-B TIMES SI4-A PLUS X	
1582	𒲯	|DUG~bxSIG2~a1|	DUG-B TIMES SIG2-A1			|DUG~b×SIG₂~a1|		
1583	𒲰	|DUG~bxSIG2~a2|	DUG-B TIMES SIG2-A2			|DUG~b×SIG₂~a2|		
1584	𒲱	|DUG~bxSIG7|	DUG-B TIMES SIG7			|DUG~b×SIG₇|		
1585	𒲲	|DUG~bxSUHUR|	DUG-B TIMES SUHUR			|DUG~b×SUHUR|		
1586	𒲳	|DUG~bxTAK4~a|	DUG-B TIMES TAK4-A			|DUG~b×TAK₄~a|		
1587	𒲴	|DUG~bx(TAK4~a.SA~a)|	DUG-B TIMES TAK4-A BESIDE SA-A	rename		|DUG~b×(TAK₄~a.SA~a)|	PROTO-CUNEIFORM SIGN DUG-B TIMES TAK4-A PLUS SA-A	
1588	𒲵	|DUG~bx(TAK4~a.SAL)|	DUG-B TIMES TAK4-A BESIDE SAL	rename		|DUG~b×(TAK₄~a.SAL)|	PROTO-CUNEIFORM SIGN DUG-B TIMES TAK4-A PLUS SAL	
1589	𒲶	|DUG~bxTI|	DUG-B TIMES TI			|DUG~b×TI|		
1590	𒲷	|DUG~bxU2~a|	DUG-B TIMES U2-A			|DUG~b×U₂~a|		
1591	𒲸	|DUG~bxU2~b|	DUG-B VARIANT 1 TIMES U2-B			|DUG~b~v1×U₂~b|		
1591.1	𒲹	|DUG~bxU2~b|	DUG-B VARIANT 2 TIMES U2-B			|DUG~b~v2×U₂~b|		
1592	𒲺	|DUG~bxUH3~a|	DUG-B TIMES UH3-A			|DUG~b×UH₃~a|		
1593	𒲻	|DUG~bxUH3~a@t|	DUG-B TIMES UH3-A TENU			|DUG~b×UH₃~a@t|		
1594	𒲼	|DUG~bxX|	DUG-B TIMES X			|DUG~b×X|		
1594.1	𒲽	|DUG~bxX|	DUG-B TIMES X VARIANT 1	rename		|DUG~b~v1×X|	PROTO-CUNEIFORM SIGN DUG-B VARIANT 1 TIMES X	
1595	𒲾	|DUG~bxZATU707~a|	DUG-B TIMES ZATU707-A			|DUG~b×ZATU707~a|		
1596	𒲿	|DUG~bxZATU764|	DUG-B TIMES ZATU764			|DUG~b×ZATU764|		
1597	𒳀	|DUG~bxZATU779|	DUG-B TIMES ZATU779			|DUG~b×ZATU779|		
1598	𒳁	|DUG~bxZATU780|	DUG-B TIMES ZATU780			|DUG~b×ZATU780|		
1599	𒳂	|DUG~bxZATU781|	DUG-B TIMES ZATU781			|DUG~b×ZATU781|		
1600	𒳃	|DUG~bx(ZATU789.SA~a)|	DUG-B TIMES ZATU789 BESIDE SA-A	rename		|DUG~b×(ZATU789.SA~a)|	PROTO-CUNEIFORM SIGN DUG-B TIMES ZATU789 PLUS SA-A	
1601	𒳄	|DUG~cx1(N57)|	DUG-C TIMES ONE-N57	rename		|DUG~c~v2×1(N57)|	PROTO-CUNEIFORM SIGN DUG-C VARIANT 2 TIMES ONE-N57	
1601.1	𒳅	|DUG~cx1(N57)|	DUG-C VARIANT 1 TIMES ONE-N57			|DUG~c~v1×1(N57)|		
1601.2	𒳆	|DUG~cx1(N57)|	DUG-C VARIANT 2 TIMES ONE-N57	rename		|DUG~c~v3×1(N57)|	PROTO-CUNEIFORM SIGN DUG-C VARIANT 3 TIMES ONE-N57	
1602	𒳇	|E2~ax1(N58@t)|	E2-A TIMES ONE-N58 TENU			|E₂~a×1(N58@t)|		
1603	𒳈	|E2~ax3(N58)|	E2-A TIMES THREE-N58			|E₂~a×3(N58)|		
1604	𒳉	|E2~a.LISZ|	E2-A BESIDE LISH			|E₂~a.LIŠ|		
1605	𒳊	|E2~bx1(N57)@t|	E2-B TIMES ONE-N57 TENU	rename		|E₂~b×1(N58@t)|	PROTO-CUNEIFORM SIGN E2-B TIMES ONE-N58 TENU	
1606	𒳋	|E2~b.LISZ|	E2-B BESIDE LISH			|E₂~b.LIŠ|		
1607	𒳌	|EN~c&EN~c|	EN-C OVER EN-C			|EN~c&EN~c|		
1608	𒳍	|EN2.E2~a|	EN2 BESIDE E2-A			|EN₂.E₂~a|		
1609	𒳎	|EN2.E2~b|	EN2 BESIDE E2-B			|EN₂.E₂~b|		
1610	𒳏	|ESZDAxTAR|	ESHDA TIMES TAR	rename		|EŠDA×TAR~a|	PROTO-CUNEIFORM SIGN ESHDA TIMES TAR-A	
1611	𒳐	|EZEN~axEN~a|	EZEN-A TIMES EN-A	rename		|EZEN~a~v1×EN~a|	PROTO-CUNEIFORM SIGN EZEN-A VARIANT 1 TIMES EN-A	
1612	𒳑	|EZEN~axEN~b|	EZEN-A TIMES EN-B	rename		|EZEN~a×EN~b~v1|	PROTO-CUNEIFORM SIGN EZEN-A TIMES EN-B VARIANT 1	
1613	𒳒	|EZEN~ax(HI.1(N57).AN)|	EZEN-A TIMES HI BESIDE ONE-N57 BESIDE AN	rename		|EZEN~a×(HI×1(N57).AN)|	PROTO-CUNEIFORM SIGN EZEN-A TIMES HI TIMES ONE-N57 PLUS AN	
1614	𒳓	|EZEN~axKAB|	EZEN-A TIMES KAB			|EZEN~a×KAB|		
1615	𒳔	|EZEN~axKI|	EZEN-A TIMES KI			|EZEN~a×KI|		
1616	𒳕	|EZEN~axLA~e|	EZEN-A TIMES LA-E	remove		|EZEN~a×LA~e|		
1616.1	𒳖	|EZEN~axLA~e|	EZEN-A TIMES LA-E VARIANT 1			|EZEN~a×LA~e|~v1		
1617	𒳗	|EZEN~axNIM~b2|	EZEN-A TIMES NIM-B2			|EZEN~a×NIM~b2|		
1618	𒳘	|EZEN~axNIMGIR|	EZEN-A TIMES NIMGIR			|EZEN~a×NIMGIR|		
1619	𒳙	|EZEN~axRAD~a|	EZEN-A TIMES RAD-A			|EZEN~a×RAD~a|		
1620	𒳚	|EZEN~axSAG|	EZEN-A TIMES SAG	rename		|EZEN~a×SAG~v1|	PROTO-CUNEIFORM SIGN EZEN-A TIMES SAG VARIANT 1	
1621	𒳛	|EZEN~axSU~a|	EZEN-A TIMES SU-A			|EZEN~a×SU~a|		
1622	𒳜	|EZEN~ax(U2~b.A)|	EZEN-A TIMES U2-B BESIDE A	rename		|EZEN~a×(U₂~b.A)|	PROTO-CUNEIFORM SIGN EZEN-A TIMES U2-B PLUS A	
1623	𒳝	|EZEN~axU4|	EZEN-A TIMES U4			|EZEN~a×U₄|		
1624	𒳞	|EZEN~axX|	EZEN-A TIMES X			|EZEN~a×X|		
1625	𒳟	|EZEN~bx6(N57)|	EZEN-B TIMES SIX-N57	newglyph	NEW GLYPH=𒳠	|EZEN~b×6(N57)|~v1		12CE0
1625.1	𒳠	|EZEN~bx6(N57)|	EZEN-B TIMES SIX-N57 VARIANT 1	remove		|EZEN~b×6(N57)|		
1626	𒳡	|GA~axX|	GA-A TIMES X	remove		|GA~a~v4×X|		
1627	𒳢	|GA~a.ZATU753|	GA-A BESIDE ZATU753	rename		|GA~a~v1.ZATU753|	PROTO-CUNEIFORM SIGN GA-A VARIANT 1 BESIDE ZATU753	
1627.1	𒳣	|GA~a.ZATU753|	GA-A BESIDE ZATU753 VARIANT 1	rename		|GA~a~v4.ZATU753|~v1	PROTO-CUNEIFORM SIGN GA-A VARIANT 4 BESIDE ZATU753 VARIANT 1	
1628	𒳤	|GA~cx1(N14)|	GA-C TIMES ONE-N14			|GA~c×1(N14)|		
1629	𒳥	|GA~cxKASKAL|	GA-C TIMES KASKAL			|GA~c×KASKAL|		
1630	𒳦	|GA2~a1x1(N14)|	GA2-A1 TIMES ONE-N14			|GA₂~a1×1(N14)|		
1631	𒳧	|GA2~a1x1(N57)|	GA2-A1 TIMES ONE-N57			|GA₂~a1×1(N57)|		
1632	𒳨	|GA2~a1x3(N57)|	GA2-A1 TIMES THREE-N57			|GA₂~a1×3(N57)|		
1633	𒳩	|GA2~a1xA|	GA2-A1 TIMES A			|GA₂~a1×A|		
1634	𒳪	|GA2~a1xEN~b|	GA2-A1 TIMES EN-B	rename		|GA₂~a1×EN~b~v1|	PROTO-CUNEIFORM SIGN GA2-A1 TIMES EN-B VARIANT 1	
1635	𒳫	|GA2~a1xGESZTU~c3|	GA2-A1 TIMES GESHTU-C3			|GA₂~a1×GEŠTU~c3|		
1636	𒳬	|GA2~a1xGESZTU~c5|	GA2-A1 TIMES GESHTU-C5			|GA₂~a1×GEŠTU~c5|		
1637	𒳭	|GA2~a1xGIR~a|	GA2-A1 TIMES GIR-A			|GA₂~a1×GIR~a|		
1638	𒳮	|GA2~a1x(GIR~a.KU6~a)|	GA2-A1 TIMES GIR-A BESIDE KU6-A	rename		|GA₂~a1×(GIR~a.KU₆~a)|	PROTO-CUNEIFORM SIGN GA2-A1 TIMES GIR-A PLUS KU6-A	
1639	𒳯	|GA2~a1xGISZ@t|	GA2-A1 TIMES GISH TENU			|GA₂~a1×GIŠ@t|		
1640	𒳰	|GA2~a1xGU4|	GA2-A1 TIMES GU4	remove		|GA₂~a1×GU₄|		
1641	𒳱	|GA2~a1xHAL|	GA2-A1 TIMES HAL			|GA₂~a1×HAL|		
1642	𒳲	|GA2~a1xHI|	GA2-A1 TIMES HI			|GA₂~a1×HI|		
1643	𒳳	|GA2~a1x(HI.SUHUR)|	GA2-A1 TIMES HI BESIDE SUHUR	rename		|GA₂~a1×(HI.SUHUR~v1)|	PROTO-CUNEIFORM SIGN GA2-A1 TIMES HI PLUS SUHUR VARIANT 1	
1644	𒳴	|GA2~a1xKU3~a|	GA2-A1 TIMES KU3-A			|GA₂~a1×KU₃~a|		
1645	𒳵	|GA2~a1xKU6~a|	GA2-A1 TIMES KU6-A			|GA₂~a1×KU₆~a|		
1646	𒳶	|GA2~a1x(KU6~a.KU6~a)|	GA2-A1 TIMES KU6-A BESIDE KU6-A	rename		|GA₂~a1×(KU₆~a.KU₆~a)|	PROTO-CUNEIFORM SIGN GA2-A1 TIMES KU6-A PLUS KU6-A	
1647	𒳷	|GA2~a1xLAGAB~b|	GA2-A1 TIMES LAGAB-B			|GA₂~a1×LAGAB~b|		
1648	𒳸	|GA2~a1xMASZ|	GA2-A1 TIMES MASH			|GA₂~a1×MAŠ|		
1649	𒳹	|GA2~a1xNAGA~a|	GA2-A1 TIMES NAGA-A			|GA₂~a1×NAGA~a|		
1650	𒳺	|GA2~a1xNIM~b1|	GA2-A1 TIMES NIM-B1			|GA₂~a1×NIM~b1|		
1651	𒳻	|GA2~a1xNUN~a|	GA2-A1 TIMES NUN-A	remove		|GA₂~a1×NUN~a|		
1652	𒳼	|GA2~a1xPAD~b|	GA2-A1 TIMES PAD-B			|GA₂~a1×PAD~b|		
1653	𒳽	|GA2~a1xPAP~a|	GA2-A1 TIMES PAP-A			|GA₂~a1×PAP~a|		
1654	𒳾	|GA2~a1xSZA|	GA2-A1 TIMES SHA			|GA₂~a1×ŠA|		
1655	𒳿	|GA2~a1xSU~a|	GA2-A1 TIMES SU-A			|GA₂~a1×SU~a|		
1656	𒴀	|GA2~a1xSUHUR|	GA2-A1 TIMES SUHUR			|GA₂~a1×SUHUR|		
1657	𒴁	|GA2~a1xSUKUD|	GA2-A1 TIMES SUKUD			|GA₂~a1×SUKUD|		
1658	𒴂	|GA2~a1x((SUKUD+SUKUD)~a)|	GA2-A1 TIMES SUKUD JOINING SUKUD FORM A			|GA₂~a1×((SUKUD+SUKUD)~a)|		
1659	𒴃	|GA2~a1x((SUKUD+SUKUD)~b)|	GA2-A1 TIMES SUKUD JOINING SUKUD FORM B			|GA₂~a1×((SUKUD+SUKUD)~b)|		
1660	𒴄	|GA2~a1xSUMASZ|	GA2-A1 TIMES SUMASH			|GA₂~a1×SUMAŠ|		
1661	𒴅	|GA2~a1xTI|	GA2-A1 TIMES TI			|GA₂~a1×TI|		
1662	𒴆	|GA2~a1xU4|	GA2-A1 TIMES U4			|GA₂~a1×U₄|		
1663	𒴇	|GA2~a1xX|	GA2-A1 TIMES X			|GA₂~a1×X|		
1664	𒴈	|GA2~a2xGU4|	GA2-A2 TIMES GU4			|GA₂~a2×GU₄|		
1665	𒴉	|GA2~a2x(GU4.SZE3)|	GA2-A2 TIMES GU4 BESIDE SHE3	rename		|GA₂~a2×(ŠE₃~v1.GU₄)|	PROTO-CUNEIFORM SIGN GA2-A2 TIMES SHE3 VARIANT 1 PLUS GU4	
1666	𒴊	|GA2~a2xNI~a|	GA2-A2 TIMES NI-A			|GA₂~a2×NI~a|		
1667	𒴋	|GA2~a2xNI~b|	GA2-A2 TIMES NI-B			|GA₂~a2×NI~b|		
1668	𒴌	|GA2~a2xSZE3|	GA2-A2 TIMES SHE3	rename		|GA₂~a2×ŠE₃~v1|	PROTO-CUNEIFORM SIGN GA2-A2 TIMES SHE3 VARIANT 1	
1669	𒴍	|GA2~a2xSUHUR|	GA2-A2 TIMES SUHUR			|GA₂~a2×SUHUR|		
1670	𒴎	|GA2~a2xX|	GA2-A2 TIMES X			|GA₂~a2×X|		
1671	𒴏	|GA2~a3xX|	GA2-A3 TIMES X			|GA₂~a3×X|		
1672	𒴐	|GA2~bxDUB~a|	GA2-B TIMES DUB-A			|GA₂~b×DUB~a|		
1673	𒴑	|GA2~bxDUB~b|	GA2-B TIMES DUB-B	rename		|GA₂~b×DUB~b~v2|	PROTO-CUNEIFORM SIGN GA2-B TIMES DUB-B VARIANT 2	
1674	𒴒	|GA2~bxKU3~a|	GA2-B TIMES KU3-A			|GA₂~b×KU₃~a|		
1675	𒴓	|GA2~bxZATU659|	GA2-B TIMES ZATU659			|GA₂~b×ZATU659|		
1676	𒴔	|GAN~cxDIN|	GAN-C TIMES DIN			|GAN~c×DIN|		
1677	𒴕	|GAN~cxHI|	GAN-C TIMES HI			|GAN~c×HI|		
1678	𒴖	|GAN~cx(HI.DIN)|	GAN-C TIMES HI BESIDE DIN	rename		|GAN~c×(HI.DIN)|	PROTO-CUNEIFORM SIGN GAN-C TIMES HI PLUS DIN	
1679	𒴗	|GAN~cxKASZ~c|	GAN-C TIMES KASH-C	rename		|GAN~c~v1×KAŠ~c|	PROTO-CUNEIFORM SIGN GAN-C VARIANT 1 TIMES KASH-C	
1680	𒴘	|GAN~cx(KUR~a.A)|	GAN-C TIMES KUR-A BESIDE A	rename		|GAN~c~v1×(KUR~a.A)|	PROTO-CUNEIFORM SIGN GAN-C VARIANT 1 TIMES KUR-A PLUS A	
1681	𒴙	|GAN~cxLAGAB~b|	GAN-C TIMES LAGAB-B			|GAN~c×LAGAB~b|		
1682	𒴚	|GAN~cxNE~a|	GAN-C TIMES NE-A			|GAN~c×NE~a|		
