1623	1179	12CDD	𒳝	|EZEN~axU4|	|EZEN~a×U₄|	o0028718	EZEN-A TIMES U4	PROTO-CUNEIFORM SIGN EZEN-A TIMES U4	Lo;0;L;;;;;N
1624	1181	12CDE	𒳞	|EZEN~axX|	|EZEN~a×X|	o0028720	EZEN-A TIMES X	PROTO-CUNEIFORM SIGN EZEN-A TIMES X	Lo;0;L;;;;;N
1625	1189	12CDF	𒳟	|EZEN~bx6(N57)|	|EZEN~b×6(N57)|~v1	o0028725	EZEN-B TIMES SIX-N57	PROTO-CUNEIFORM SIGN EZEN-B TIMES SIX-N57	Lo;0;L;;;;;N
1625.1	1188	12CE0	𒳠	|EZEN~bx6(N57)|	|EZEN~b×6(N57)|	o0035620	EZEN-B TIMES SIX-N57 VARIANT 1	PROTO-CUNEIFORM SIGN EZEN-B TIMES SIX-N57 VARIANT 1	Lo;0;L;;;;;N
1626	1215	12CE1	𒳡	|GA~axX|	|GA~a~v4×X|	o0028840	GA-A TIMES X	PROTO-CUNEIFORM SIGN GA-A TIMES X	Lo;0;L;;;;;N
1627	1210	12CE2	𒳢	|GA~a.ZATU753|	|GA~a~v1.ZATU753|	o0028841	GA-A BESIDE ZATU753	PROTO-CUNEIFORM SIGN GA-A BESIDE ZATU753	Lo;0;L;;;;;N
1627.1	1214	12CE3	𒳣	|GA~a.ZATU753|	|GA~a~v4.ZATU753|~v1	o0035638	GA-A BESIDE ZATU753 VARIANT 1	PROTO-CUNEIFORM SIGN GA-A BESIDE ZATU753 VARIANT 1	Lo;0;L;;;;;N
1628	1219	12CE4	𒳤	|GA~cx1(N14)|	|GA~c×1(N14)|	o0028846	GA-C TIMES ONE-N14	PROTO-CUNEIFORM SIGN GA-C TIMES ONE-N14	Lo;0;L;;;;;N
1629	1218	12CE5	𒳥	|GA~cxKASKAL|	|GA~c×KASKAL|	o0028848	GA-C TIMES KASKAL	PROTO-CUNEIFORM SIGN GA-C TIMES KASKAL	Lo;0;L;;;;;N
1630	1283	12CE6	𒳦	|GA2~a1x1(N14)|	|GA₂~a1×1(N14)|	o0028739	GA2-A1 TIMES ONE-N14	PROTO-CUNEIFORM SIGN GA2-A1 TIMES ONE-N14	Lo;0;L;;;;;N
1631	1284	12CE7	𒳧	|GA2~a1x1(N57)|	|GA₂~a1×1(N57)|	o0028741	GA2-A1 TIMES ONE-N57	PROTO-CUNEIFORM SIGN GA2-A1 TIMES ONE-N57	Lo;0;L;;;;;N
1632	1285	12CE8	𒳨	|GA2~a1x3(N57)|	|GA₂~a1×3(N57)|	o0035622	GA2-A1 TIMES THREE-N57	PROTO-CUNEIFORM SIGN GA2-A1 TIMES THREE-N57	Lo;0;L;;;;;N
1633	1263	12CE9	𒳩	|GA2~a1xA|	|GA₂~a1×A|	o0028743	GA2-A1 TIMES A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES A	Lo;0;L;;;;;N
1634	1267	12CEA	𒳪	|GA2~a1xEN~b|	|GA₂~a1×EN~b~v1|	o0028745	GA2-A1 TIMES EN-B	PROTO-CUNEIFORM SIGN GA2-A1 TIMES EN-B	Lo;0;L;;;;;N
1635	1269	12CEB	𒳫	|GA2~a1xGESZTU~c3|	|GA₂~a1×GEŠTU~c3|	o0028747	GA2-A1 TIMES GESHTU-C3	PROTO-CUNEIFORM SIGN GA2-A1 TIMES GESHTU-C3	Lo;0;L;;;;;N
1636	1270	12CEC	𒳬	|GA2~a1xGESZTU~c5|	|GA₂~a1×GEŠTU~c5|	o0028749	GA2-A1 TIMES GESHTU-C5	PROTO-CUNEIFORM SIGN GA2-A1 TIMES GESHTU-C5	Lo;0;L;;;;;N
1637	1271	12CED	𒳭	|GA2~a1xGIR~a|	|GA₂~a1×GIR~a|	o0028751	GA2-A1 TIMES GIR-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES GIR-A	Lo;0;L;;;;;N
1638	1272	12CEE	𒳮	|GA2~a1x(GIR~a.KU6~a)|	|GA₂~a1×(GIR~a.KU₆~a)|	o0028753	GA2-A1 TIMES GIR-A BESIDE KU6-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES GIR-A BESIDE KU6-A	Lo;0;L;;;;;N
1639	1273	12CEF	𒳯	|GA2~a1xGISZ@t|	|GA₂~a1×GIŠ@t|	o0028755	GA2-A1 TIMES GISH TENU	PROTO-CUNEIFORM SIGN GA2-A1 TIMES GISH TENU	Lo;0;L;;;;;N
1640	1274	12CF0	𒳰	|GA2~a1xGU4|	|GA₂~a1×GU₄|	o0028757	GA2-A1 TIMES GU4	PROTO-CUNEIFORM SIGN GA2-A1 TIMES GU4	Lo;0;L;;;;;N
1641	1275	12CF1	𒳱	|GA2~a1xHAL|	|GA₂~a1×HAL|	o0028759	GA2-A1 TIMES HAL	PROTO-CUNEIFORM SIGN GA2-A1 TIMES HAL	Lo;0;L;;;;;N
1642	1276	12CF2	𒳲	|GA2~a1xHI|	|GA₂~a1×HI|	o0028761	GA2-A1 TIMES HI	PROTO-CUNEIFORM SIGN GA2-A1 TIMES HI	Lo;0;L;;;;;N
1643	1277	12CF3	𒳳	|GA2~a1x(HI.SUHUR)|	|GA₂~a1×(HI.SUHUR~v1)|	o0038059	GA2-A1 TIMES HI BESIDE SUHUR	PROTO-CUNEIFORM SIGN GA2-A1 TIMES HI BESIDE SUHUR	Lo;0;L;;;;;N
1644	1278	12CF4	𒳴	|GA2~a1xKU3~a|	|GA₂~a1×KU₃~a|	o0028765	GA2-A1 TIMES KU3-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES KU3-A	Lo;0;L;;;;;N
1645	1279	12CF5	𒳵	|GA2~a1xKU6~a|	|GA₂~a1×KU₆~a|	o0028767	GA2-A1 TIMES KU6-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES KU6-A	Lo;0;L;;;;;N
1646	1280	12CF6	𒳶	|GA2~a1x(KU6~a.KU6~a)|	|GA₂~a1×(KU₆~a.KU₆~a)|	o0028768	GA2-A1 TIMES KU6-A BESIDE KU6-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES KU6-A BESIDE KU6-A	Lo;0;L;;;;;N
1647	1281	12CF7	𒳷	|GA2~a1xLAGAB~b|	|GA₂~a1×LAGAB~b|	o0028770	GA2-A1 TIMES LAGAB-B	PROTO-CUNEIFORM SIGN GA2-A1 TIMES LAGAB-B	Lo;0;L;;;;;N
1648	1282	12CF8	𒳸	|GA2~a1xMASZ|	|GA₂~a1×MAŠ|	o0028772	GA2-A1 TIMES MASH	PROTO-CUNEIFORM SIGN GA2-A1 TIMES MASH	Lo;0;L;;;;;N
1649	1286	12CF9	𒳹	|GA2~a1xNAGA~a|	|GA₂~a1×NAGA~a|	o0028774	GA2-A1 TIMES NAGA-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES NAGA-A	Lo;0;L;;;;;N
1650	1287	12CFA	𒳺	|GA2~a1xNIM~b1|	|GA₂~a1×NIM~b1|	o0028808	GA2-A1 TIMES NIM-B1	PROTO-CUNEIFORM SIGN GA2-A1 TIMES NIM-B1	Lo;0;L;;;;;N
1651	1288	12CFB	𒳻	|GA2~a1xNUN~a|	|GA₂~a1×NUN~a|	o0028775	GA2-A1 TIMES NUN-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES NUN-A	Lo;0;L;;;;;N
1652	1289	12CFC	𒳼	|GA2~a1xPAD~b|	|GA₂~a1×PAD~b|	o0028777	GA2-A1 TIMES PAD-B	PROTO-CUNEIFORM SIGN GA2-A1 TIMES PAD-B	Lo;0;L;;;;;N
1653	1290	12CFD	𒳽	|GA2~a1xPAP~a|	|GA₂~a1×PAP~a|	o0028779	GA2-A1 TIMES PAP-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES PAP-A	Lo;0;L;;;;;N
1654	1299	12CFE	𒳾	|GA2~a1xSZA|	|GA₂~a1×ŠA|	o0028789	GA2-A1 TIMES SHA	PROTO-CUNEIFORM SIGN GA2-A1 TIMES SHA	Lo;0;L;;;;;N
1655	1291	12CFF	𒳿	|GA2~a1xSU~a|	|GA₂~a1×SU~a|	o0028780	GA2-A1 TIMES SU-A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES SU-A	Lo;0;L;;;;;N
1656	1292	12D00	𒴀	|GA2~a1xSUHUR|	|GA₂~a1×SUHUR|	o0028782	GA2-A1 TIMES SUHUR	PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUHUR	Lo;0;L;;;;;N
1657	1293	12D01	𒴁	|GA2~a1xSUKUD|	|GA₂~a1×SUKUD|	o0028783	GA2-A1 TIMES SUKUD	PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUKUD	Lo;0;L;;;;;N
1658	1296	12D02	𒴂	|GA2~a1x((SUKUD+SUKUD)~a)|	|GA₂~a1×((SUKUD+SUKUD)~a)|	o0028784	GA2-A1 TIMES SUKUD JOINING SUKUD FORM A	PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUKUD JOINING SUKUD FORM A	Lo;0;L;;;;;N
1659	1297	12D03	𒴃	|GA2~a1x((SUKUD+SUKUD)~b)|	|GA₂~a1×((SUKUD+SUKUD)~b)|	o0028785	GA2-A1 TIMES SUKUD JOINING SUKUD FORM B	PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUKUD JOINING SUKUD FORM B	Lo;0;L;;;;;N
1660	1298	12D04	𒴄	|GA2~a1xSUMASZ|	|GA₂~a1×SUMAŠ|	o0028787	GA2-A1 TIMES SUMASH	PROTO-CUNEIFORM SIGN GA2-A1 TIMES SUMASH	Lo;0;L;;;;;N
1661	1300	12D05	𒴅	|GA2~a1xTI|	|GA₂~a1×TI|	o0028791	GA2-A1 TIMES TI	PROTO-CUNEIFORM SIGN GA2-A1 TIMES TI	Lo;0;L;;;;;N
1662	1301	12D06	𒴆	|GA2~a1xU4|	|GA₂~a1×U₄|	o0028793	GA2-A1 TIMES U4	PROTO-CUNEIFORM SIGN GA2-A1 TIMES U4	Lo;0;L;;;;;N
1663	1302	12D07	𒴇	|GA2~a1xX|	|GA₂~a1×X|	o0028795	GA2-A1 TIMES X	PROTO-CUNEIFORM SIGN GA2-A1 TIMES X	Lo;0;L;;;;;N
1664	1309	12D08	𒴈	|GA2~a2xGU4|	|GA₂~a2×GU₄|	o0028801	GA2-A2 TIMES GU4	PROTO-CUNEIFORM SIGN GA2-A2 TIMES GU4	Lo;0;L;;;;;N
1665	1318	12D09	𒴉	|GA2~a2x(GU4.SZE3)|	|GA₂~a2×(ŠE₃~v1.GU₄)|	o0028802	GA2-A2 TIMES GU4 BESIDE SHE3	PROTO-CUNEIFORM SIGN GA2-A2 TIMES GU4 BESIDE SHE3	Lo;0;L;;;;;N
1666	1312	12D0A	𒴊	|GA2~a2xNI~a|	|GA₂~a2×NI~a|	o0028804	GA2-A2 TIMES NI-A	PROTO-CUNEIFORM SIGN GA2-A2 TIMES NI-A	Lo;0;L;;;;;N
1667	1313	12D0B	𒴋	|GA2~a2xNI~b|	|GA₂~a2×NI~b|	o0028806	GA2-A2 TIMES NI-B	PROTO-CUNEIFORM SIGN GA2-A2 TIMES NI-B	Lo;0;L;;;;;N
1668	1317	12D0C	𒴌	|GA2~a2xSZE3|	|GA₂~a2×ŠE₃~v1|	o0028812	GA2-A2 TIMES SHE3	PROTO-CUNEIFORM SIGN GA2-A2 TIMES SHE3	Lo;0;L;;;;;N
1669	1315	12D0D	𒴍	|GA2~a2xSUHUR|	|GA₂~a2×SUHUR|	o0028810	GA2-A2 TIMES SUHUR	PROTO-CUNEIFORM SIGN GA2-A2 TIMES SUHUR	Lo;0;L;;;;;N
1670	1319	12D0E	𒴎	|GA2~a2xX|	|GA₂~a2×X|	o0028814	GA2-A2 TIMES X	PROTO-CUNEIFORM SIGN GA2-A2 TIMES X	Lo;0;L;;;;;N
1671	1321	12D0F	𒴏	|GA2~a3xX|	|GA₂~a3×X|	o0028818	GA2-A3 TIMES X	PROTO-CUNEIFORM SIGN GA2-A3 TIMES X	Lo;0;L;;;;;N
1672	1324	12D10	𒴐	|GA2~bxDUB~a|	|GA₂~b×DUB~a|	o0028824	GA2-B TIMES DUB-A	PROTO-CUNEIFORM SIGN GA2-B TIMES DUB-A	Lo;0;L;;;;;N
1673	1326	12D11	𒴑	|GA2~bxDUB~b|	|GA₂~b×DUB~b~v2|	o0028826	GA2-B TIMES DUB-B	PROTO-CUNEIFORM SIGN GA2-B TIMES DUB-B	Lo;0;L;;;;;N
1674	1327	12D12	𒴒	|GA2~bxKU3~a|	|GA₂~b×KU₃~a|	o0028827	GA2-B TIMES KU3-A	PROTO-CUNEIFORM SIGN GA2-B TIMES KU3-A	Lo;0;L;;;;;N
1675	1332	12D13	𒴓	|GA2~bxZATU659|	|GA₂~b×ZATU659|	o0028828	GA2-B TIMES ZATU659	PROTO-CUNEIFORM SIGN GA2-B TIMES ZATU659	Lo;0;L;;;;;N
1676	1378	12D14	𒴔	|GAN~cxDIN|	|GAN~c×DIN|	o0028861	GAN-C TIMES DIN	PROTO-CUNEIFORM SIGN GAN-C TIMES DIN	Lo;0;L;;;;;N
1677	1379	12D15	𒴕	|GAN~cxHI|	|GAN~c×HI|	o0028864	GAN-C TIMES HI	PROTO-CUNEIFORM SIGN GAN-C TIMES HI	Lo;0;L;;;;;N
1678	1380	12D16	𒴖	|GAN~cx(HI.DIN)|	|GAN~c×(HI.DIN)|	o0028862	GAN-C TIMES HI BESIDE DIN	PROTO-CUNEIFORM SIGN GAN-C TIMES HI BESIDE DIN	Lo;0;L;;;;;N
1679	1394	12D17	𒴗	|GAN~cxKASZ~c|	|GAN~c~v1×KAŠ~c|	o0028866	GAN-C TIMES KASH-C	PROTO-CUNEIFORM SIGN GAN-C TIMES KASH-C	Lo;0;L;;;;;N
1680	1395	12D18	𒴘	|GAN~cx(KUR~a.A)|	|GAN~c~v1×(KUR~a.A)|	o0028868	GAN-C TIMES KUR-A BESIDE A	PROTO-CUNEIFORM SIGN GAN-C TIMES KUR-A BESIDE A	Lo;0;L;;;;;N
1681	1383	12D19	𒴙	|GAN~cxLAGAB~b|	|GAN~c×LAGAB~b|	o0028870	GAN-C TIMES LAGAB-B	PROTO-CUNEIFORM SIGN GAN-C TIMES LAGAB-B	Lo;0;L;;;;;N
1682	1386	12D1A	𒴚	|GAN~cxNE~a|	|GAN~c×NE~a|	o0028872	GAN-C TIMES NE-A	PROTO-CUNEIFORM SIGN GAN-C TIMES NE-A	Lo;0;L;;;;;N
1683	1398	12D1B	𒴛	|GAN~cxSZE~a|	|GAN~c~v2×ŠE~a|	o0028878	GAN-C TIMES SHE-A	PROTO-CUNEIFORM SIGN GAN-C TIMES SHE-A	Lo;0;L;;;;;N
1684	1399	12D1C	𒴜	|GAN~cxSZE3@t|	|GAN~c~v2×ŠE₃@t~v1|	o0028876	GAN-C TIMES SHE3 TENU	PROTO-CUNEIFORM SIGN GAN-C TIMES SHE3 TENU	Lo;0;L;;;;;N
1685	1387	12D1D	𒴝	|GAN~cxSIG7|	|GAN~c×SIG₇|	o0028874	GAN-C TIMES SIG7	PROTO-CUNEIFORM SIGN GAN-C TIMES SIG7	Lo;0;L;;;;;N
1686	1391	12D1E	𒴞	|GAN~cxX|	|GAN~c×X|	o0028880	GAN-C TIMES X	PROTO-CUNEIFORM SIGN GAN-C TIMES X	Lo;0;L;;;;;N
1687	1396	12D1F	𒴟	|GAN~cxZATU777|	|GAN~c~v1×ZATU777~v1|	o0028882	GAN-C TIMES ZATU777	PROTO-CUNEIFORM SIGN GAN-C TIMES ZATU777	Lo;0;L;;;;;N
1688	1402	12D20	𒴠	|GAN~dxGESZTU~a|	|GAN~d×GEŠTU~a~v2|	o0028885	GAN-D TIMES GESHTU-A	PROTO-CUNEIFORM SIGN GAN-D TIMES GESHTU-A	Lo;0;L;;;;;N
1689	1403	12D21	𒴡	|GAN~dxHI|	|GAN~d×HI|	o0028887	GAN-D TIMES HI	PROTO-CUNEIFORM SIGN GAN-D TIMES HI	Lo;0;L;;;;;N
1690	1423	12D22	𒴢	|GESZTIN~cxX|	|GEŠTIN~c×X|	o0028905	GESHTIN-C TIMES X	PROTO-CUNEIFORM SIGN GESHTIN-C TIMES X	Lo;0;L;;;;;N
1691	1430	12D23	𒴣	|GESZTU~axSZE~a@t|	|GEŠTU~a×ŠE~a@t~v1|	o0028909	GESHTU-A TIMES SHE-A TENU	PROTO-CUNEIFORM SIGN GESHTU-A TIMES SHE-A TENU	Lo;0;L;;;;;N
1692	1466	12D24	𒴤	|GIx1(N14)|	|GI~v1×1(N14)|	o0029005	GI TIMES ONE-N14	PROTO-CUNEIFORM SIGN GI TIMES ONE-N14	Lo;0;L;;;;;N
1693	1448	12D25	𒴥	|GIx1(N58)@t|	|GI×1(N58@t)|	o0029007	GI TIMES ONE-N58 TENU	PROTO-CUNEIFORM SIGN GI TIMES ONE-N58 TENU	Lo;0;L;;;;;N
1694	1455	12D26	𒴦	|GI&GI|	|GI&GI|	o0027204	GI OVER GI	PROTO-CUNEIFORM SIGN GI OVER GI	Lo;0;L;;;;;N
1695	1467	12D27	𒴧	|GI&GI&GI|	|GI~v1&GI~v1&GI~v1|	o0028930	GI OVER GI OVER GI	PROTO-CUNEIFORM SIGN GI OVER GI OVER GI	Lo;0;L;;;;;N
1696	1456	12D28	𒴨	|(GI&GI)xGISZ@t|	|(GI&GI)×GIŠ@t|	o0028932	GI OVER GI TIMES GISH TENU	PROTO-CUNEIFORM SIGN GI OVER GI TIMES GISH TENU	Lo;0;L;;;;;N
1697	1458	12D29	𒴩	|(GI+&GI)xSZE3|	|(GI&GI)×ŠE₃~v1|	o0028934	GI OVER GI TIMES SHE3	PROTO-CUNEIFORM SIGN GI OVER GI TIMES SHE3	Lo;0;L;;;;;N
1698	1459	12D2A	𒴪	|(GI&GI)xX|	|(GI&GI)×X|	o0028936	GI OVER GI TIMES X	PROTO-CUNEIFORM SIGN GI OVER GI TIMES X	Lo;0;L;;;;;N
1699	1464	12D2B	𒴫	|GIxGISZ@t|	|GI~v1×GIŠ@t|	o0029008	GI TIMES GISH TENU	PROTO-CUNEIFORM SIGN GI TIMES GISH TENU	Lo;0;L;;;;;N
1700	1443	12D2C	𒴬	|GIxKU~b1|	|GI×KU~b1|	o0029010	GI TIMES KU-B1	PROTO-CUNEIFORM SIGN GI TIMES KU-B1	Lo;0;L;;;;;N
1701	1465	12D2D	𒴭	|GIxLAGAB~a|	|GI~v1×LAGAB~a|	o0029012	GI TIMES LAGAB-A	PROTO-CUNEIFORM SIGN GI TIMES LAGAB-A	Lo;0;L;;;;;N
1702	1449	12D2E	𒴮	|GIxNAM2|	|GI×NAM₂|	o0029014	GI TIMES NAM2	PROTO-CUNEIFORM SIGN GI TIMES NAM2	Lo;0;L;;;;;N
1703	1453	12D2F	𒴯	|GIxSZE3|	|GI×ŠE₃~v1|	o0029018	GI TIMES SHE3	PROTO-CUNEIFORM SIGN GI TIMES SHE3	Lo;0;L;;;;;N
1704	1451	12D30	𒴰	|GIxSIG2~d1|	|GI×SIG₂~d1|	o0029016	GI TIMES SIG2-D1	PROTO-CUNEIFORM SIGN GI TIMES SIG2-D1	Lo;0;L;;;;;N
1705	1454	12D31	𒴱	|GIxX|	|GI×X|	o0029020	GI TIMES X	PROTO-CUNEIFORM SIGN GI TIMES X	Lo;0;L;;;;;N
1706	1474	12D32	𒴲	|GI4~axA|	|GI₄~a×A|	o0028917	GI4-A TIMES A	PROTO-CUNEIFORM SIGN GI4-A TIMES A	Lo;0;L;;;;;N
1707	1475	12D33	𒴳	|GI4~a&GI4~a|	|GI₄~a&GI₄~a|	o0028915	GI4-A OVER GI4-A	PROTO-CUNEIFORM SIGN GI4-A OVER GI4-A	Lo;0;L;;;;;N
1708	1477	12D34	𒴴	|GI4~b&GI4~b|	|GI₄~b&GI₄~b|	o0028919	GI4-B OVER GI4-B	PROTO-CUNEIFORM SIGN GI4-B OVER GI4-B	Lo;0;L;;;;;N
1709	1489	12D35	𒴵	|GIR~a.KU6~a|	|GIR~a.KU₆~a|	o0028962	GIR-A BESIDE KU6-A	PROTO-CUNEIFORM SIGN GIR-A BESIDE KU6-A	Lo;0;L;;;;;N
1710	1493	12D36	𒴶	|GIR~b.GIR~b|	|GIR~b~v1.GIR~b~v1|	o0028964	GIR-B BESIDE GIR-B	PROTO-CUNEIFORM SIGN GIR-B BESIDE GIR-B	Lo;0;L;;;;;N
1711	1505	12D37	𒴷	|GIR3~axSZE~b|	|GIR₃~a×ŠE~b|	o0028945	GIR3-A TIMES SHE-B	PROTO-CUNEIFORM SIGN GIR3-A TIMES SHE-B	Lo;0;L;;;;;N
1712	1509	12D38	𒴸	|GIR3~cxKAR2|	|GIR₃~c×KAR₂~b|	o0028949	GIR3-C TIMES KAR2	PROTO-CUNEIFORM SIGN GIR3-C TIMES KAR2	Lo;0;L;;;;;N
1713	1511	12D39	𒴹	|GIR3~cxSZE3|	|GIR₃~c×ŠE₃~v1|	o0028951	GIR3-C TIMES SHE3	PROTO-CUNEIFORM SIGN GIR3-C TIMES SHE3	Lo;0;L;;;;;N
1714	1523	12D3A	𒴺	|(GISZx(DIN.DIN))~a|	|(GIŠ×(DIN.DIN))~a|	o0028991	GISH TIMES DIN BESIDE DIN FORM A	PROTO-CUNEIFORM SIGN GISH TIMES DIN BESIDE DIN FORM A	Lo;0;L;;;;;N
1715	1524	12D3B	𒴻	|(GISZx(DIN.DIN))~b|	|(GIŠ×(DIN.DIN))~b|	o0028993	GISH TIMES DIN BESIDE DIN FORM B	PROTO-CUNEIFORM SIGN GISH TIMES DIN BESIDE DIN FORM B	Lo;0;L;;;;;N
1716	1525	12D3C	𒴼	|(GISZx(DIN.DIN))~c|	|(GIŠ×(DIN.DIN))~c|	o0028995	GISH TIMES DIN BESIDE DIN FORM C	PROTO-CUNEIFORM SIGN GISH TIMES DIN BESIDE DIN FORM C	Lo;0;L;;;;;N
1717	1527	12D3D	𒴽	|GISZxSZU2~a|	|GIŠ×ŠU₂~a|	o0028999	GISH TIMES SHU2-A	PROTO-CUNEIFORM SIGN GISH TIMES SHU2-A	Lo;0;L;;;;;N
1718	1528	12D3E	𒴾	|GISZxSZU2~b|	|GIŠ×ŠU₂~b|	o0029001	GISH TIMES SHU2-B	PROTO-CUNEIFORM SIGN GISH TIMES SHU2-B	Lo;0;L;;;;;N
1719	1521	12D3F	𒴿	|GISZ.TE|	|GIŠ.TE|	o0028989	GISH BESIDE TE	PROTO-CUNEIFORM SIGN GISH BESIDE TE	Lo;0;L;;;;;N
1720	1534	12D40	𒵀	|GISZ@t.E2~a|	|GIŠ@t.E₂~a|	o0028987	GISH TENU BESIDE E2-A	PROTO-CUNEIFORM SIGN GISH TENU BESIDE E2-A	Lo;0;L;;;;;N
1721	1539	12D41	𒵁	|GISZ3~a&GISZ3~a|	|GIŠ₃~a&GIŠ₃~a|	o0028974	GISH3-A OVER GISH3-A	PROTO-CUNEIFORM SIGN GISH3-A OVER GISH3-A	Lo;0;L;;;;;N
1722	1561	12D42	𒵂	|GU4.ZATU755~a|	|GU₄.ZATU755~b|	o0029028	GU4 BESIDE ZATU755-A	PROTO-CUNEIFORM SIGN GU4 BESIDE ZATU755-A	Lo;0;L;;;;;N
1723	1582	12D43	𒵃	|GUG2xSZITA~a1|	|GUG₂~v1×ŠITA~a1|	o0029044	GUG2 TIMES SHITA-A1	PROTO-CUNEIFORM SIGN GUG2 TIMES SHITA-A1	Lo;0;L;;;;;N
1724	1581	12D44	𒵄	|GUG2xSILA3~a|	|GUG₂~v1×SILA₃~a|	o0029042	GUG2 TIMES SILA3-A	PROTO-CUNEIFORM SIGN GUG2 TIMES SILA3-A	Lo;0;L;;;;;N
1725	1583	12D45	𒵅	|GUG2xTUR|	|GUG₂~v1×TUR~v1|	o0029045	GUG2 TIMES TUR	PROTO-CUNEIFORM SIGN GUG2 TIMES TUR	Lo;0;L;;;;;N
1726	1587	12D46	𒵆	|GUKKAL~a.HI@g~a|	|GUKKAL~a.HI@g~a|	o0029047	GUKKAL-A BESIDE HI GUNU-A	PROTO-CUNEIFORM SIGN GUKKAL-A BESIDE HI GUNU-A	Lo;0;L;;;;;N
1727	1607	12D47	𒵇	|GURUSZ~ax2(N14)|	|GURUŠ~a×2(N14)|	o0029062	GURUSH-A TIMES TWO-N14	PROTO-CUNEIFORM SIGN GURUSH-A TIMES TWO-N14	Lo;0;L;;;;;N
1728	1610	12D48	𒵈	|GURUSZ~bx2(N14)|	|GURUŠ~b×2(N14)|	o0029064	GURUSH-B TIMES TWO-N14	PROTO-CUNEIFORM SIGN GURUSH-B TIMES TWO-N14	Lo;0;L;;;;;N
1729	1612	12D49	𒵉	|GURUSZ~cx2(N14)|	|GURUŠ~c×2(N14)|	o0029065	GURUSH-C TIMES TWO-N14	PROTO-CUNEIFORM SIGN GURUSH-C TIMES TWO-N14	Lo;0;L;;;;;N
1730	1618	12D4A	𒵊	|HASZHURxMA|	|HAŠHUR×MA|	o0029072	HASHHUR TIMES MA	PROTO-CUNEIFORM SIGN HASHHUR TIMES MA	Lo;0;L;;;;;N
1731	1629	12D4B	𒵋	|HIx1(N01@f)|	|HI×1(N01@f)|	o0029079	HI TIMES ONE-N1 FLAT	PROTO-CUNEIFORM SIGN HI TIMES ONE-N1 FLAT	Lo;0;L;;;;;N
1732	1631	12D4C	𒵌	|HIx1(N57)|	|HI×1(N57)|	o0029083	HI TIMES ONE-N57	PROTO-CUNEIFORM SIGN HI TIMES ONE-N57	Lo;0;L;;;;;N
1733	1634	12D4D	𒵍	|(HIx1(N57)).(HIx1(N57))|	|(HI×1(N57)).(HI×1(N57))|	o0035680	HI TIMES ONE-N57 BESIDE HI TIMES ONE-N57	PROTO-CUNEIFORM SIGN HI TIMES ONE-N57 BESIDE HI TIMES ONE-N57	Lo;0;L;;;;;N
1734	1636	12D4E	𒵎	|HIx1(N57@t)|	|HI×1(N57@t)|	o0029084	HI TIMES ONE-N57 TENU	PROTO-CUNEIFORM SIGN HI TIMES ONE-N57 TENU	Lo;0;L;;;;;N
1735	1637	12D4F	𒵏	|HIx1(N58)|	|HI×1(N58)|	o0029085	HI TIMES ONE-N58	PROTO-CUNEIFORM SIGN HI TIMES ONE-N58	Lo;0;L;;;;;N
1736	1627	12D50	𒵐	|HIxLAGAB~a|	|HI×LAGAB~a|	o0029087	HI TIMES LAGAB-A	PROTO-CUNEIFORM SIGN HI TIMES LAGAB-A	Lo;0;L;;;;;N
1737	1639	12D51	𒵑	|HIxSZE3@t|	|HI×ŠE₃@t~v1|	o0029089	HI TIMES SHE3 TENU	PROTO-CUNEIFORM SIGN HI TIMES SHE3 TENU	Lo;0;L;;;;;N
1738	1620	12D52	𒵒	|HI.SUHUR|	|HI.SUHUR|	o0027607	HI BESIDE SUHUR	PROTO-CUNEIFORM SIGN HI BESIDE SUHUR	Lo;0;L;;;;;N
1738.1	1623	12D53	𒵓	|HI.SUHUR|	|HI.SUHUR~v1|	o0035684	HI BESIDE SUHUR VARIANT 1	PROTO-CUNEIFORM SIGN HI BESIDE SUHUR VARIANT 1	Lo;0;L;;;;;N
1738.2	1624	12D54	𒵔	|HI.SUHUR|	|HI.SUHUR~v2|	o0035686	HI BESIDE SUHUR VARIANT 2	PROTO-CUNEIFORM SIGN HI BESIDE SUHUR VARIANT 2	Lo;0;L;;;;;N
1739	1641	12D55	𒵕	|HIxZATU707~a|	|HI×ZATU707~a|	o0029090	HI TIMES ZATU707-A	PROTO-CUNEIFORM SIGN HI TIMES ZATU707-A	Lo;0;L;;;;;N
1740	1684	12D56	𒵖	|IR~a.GA2~a1|	|IR~a.GA₂~a1|	o0029118	IR-A BESIDE GA2-A1	PROTO-CUNEIFORM SIGN IR-A BESIDE GA2-A1	Lo;0;L;;;;;N
