1908	𒬮	|SZU2.URI3~a|	SHU2 BESIDE URI3‐A
1909	𒬸	|SIxGU4|	SI TIMES GU4
1910	𒬹	|SIxSZE3|	SI TIMES SHE3
1911	𒭀	|SIGx1(N57)|	SIG TIMES ONE‐N57
1912	𒭇	|SIG2~bx1(N14)|	SIG2‐B TIMES ONE‐N14
1913	𒭈	|SIG2~b&SIG2~b|	SIG2‐B OVER SIG2‐B
1914	𒭔	|SILA3~ax1(N57)|	SILA3‐A TIMES ONE‐N57
1915	𒭕	|SILA3~ax1(N58)|	SILA3‐A TIMES ONE‐N58
1916	𒭖	|SILA3~axA|	SILA3‐A TIMES A
1917	𒭗	|SILA3~axAMAR|	SILA3‐A TIMES AMAR
1918		|SILA3~axDUG~a|	SILA3‐A TIMES DUG‐A
1918.1		|SILA3~axDUG~a|	SILA3‐A TIMES DUG‐A VARIANT 1
1919	𒭙	|SILA3~axDUG~b|	SILA3‐A TIMES DUG‐B
1920	𒭚	|SILA3~axGA~a|	SILA3‐A TIMES GA‐A
1921	𒭛	|SILA3~axGARA2~a|	SILA3‐A TIMES GARA2‐A
1922	𒭜	|SILA3~axGESZTU~a|	SILA3‐A TIMES GESHTU‐A
1923	𒭝	|SILA3~axGESZTU~c3|	SILA3‐A TIMES GESHTU‐C3
1924	𒭞	|SILA3~axGESZTU~c5|	SILA3‐A TIMES GESHTU‐C5
1925	𒭟	|SILA3~axHASZHUR|	SILA3‐A TIMES HASHHUR
1926	𒭠	|SILA3~axHI|	SILA3‐A TIMES HI
1927	𒭡	|SILA3~axHI@g~a|	SILA3‐A TIMES HI GUNU‐A
1928	𒭢	|SILA3~axIB~a|	SILA3‐A TIMES IB‐A
1929	𒭣	|SILA3~axKASZ~a|	SILA3‐A TIMES KASH‐A
1930	𒭤	|SILA3~axKASZ~c|	SILA3‐A TIMES KASH‐C
1931	𒭥	|SILA3~axKASZ~d|	SILA3‐A TIMES KASH‐D
1932	𒭦	|SILA3~axKU6~a|	SILA3‐A TIMES KU6‐A
1933	𒭧	|SILA3~axKUR~a|	SILA3‐A TIMES KUR‐A
1934	𒭨	|SILA3~axMA|	SILA3‐A TIMES MA
1935	𒭩	|SILA3~axMASZ|	SILA3‐A TIMES MASH
1936	𒭪	|SILA3~axNAGA~a|	SILA3‐A TIMES NAGA‐A
1937	𒭫	|SILA3~axNI~a|	SILA3‐A TIMES NI‐A
1938	𒭬	|SILA3~axNUN~b|	SILA3‐A TIMES NUN‐B
1939	𒭭	|SILA3~axSZE~a|	SILA3‐A TIMES SHE‐A
1940	𒭮	|SILA3~axSZE~a@t|	SILA3‐A TIMES SHE‐A TENU
1941	𒭯	|SILA3~axSZU|	SILA3‐A TIMES SHU
1942	𒭰	|SILA3~axSZU2|	SILA3‐A TIMES SHU2
1943	𒭱	|SILA3~axSUHUR|	SILA3‐A TIMES SUHUR
1944	𒭲	|SILA3~axSUM~a|	SILA3‐A TIMES SUM‐A
1945	𒭳	|SILA3~axSUM~b|	SILA3‐A TIMES SUM‐B
1946	𒭴	|SILA3~axX|	SILA3‐A TIMES X
1947	𒭵	|SILA3~axZATU629|	SILA3‐A TIMES ZATU629
1948	𒭶	|SILA3~axZATU646|	SILA3‐A TIMES ZATU646
1949	𒭷	|SILA3~ax(ZATU659.TU~c)|	SILA3‐A TIMES ZATU659 BESIDE TU‐C
1950	𒭹	|SILA3~bxDUG~a|	SILA3‐B TIMES DUG‐A
1951	𒭺	|SILA3~bxGUG2|	SILA3‐B TIMES GUG2
1952	𒭻	|SILA3~bxNAGA~b|	SILA3‐B TIMES NAGA‐B
1953	𒭼	|SILA3~bxNI~a|	SILA3‐B TIMES NI‐A
1954	𒭽	|SILA3~bxNI~b|	SILA3‐B TIMES NI‐B
1955	𒭿	|SILA3~cxSZU|	SILA3‐C TIMES SHU
1956	𒮀	|SILA3~cxZATU687|	SILA3‐C TIMES ZATU687
1957	𒮁	|SILA3~dxNI~a|	SILA3‐D TIMES NI‐A
1958	𒮊	|SU~ax1(N58)|	SU‐A TIMES ONE‐N58
1959	𒮕	|(SUKUD+SUKUD)~a|	SUKUD JOINING SUKUD FORM A
1960	𒮖	|(SUKUD+SUKUD)~b|	SUKUD JOINING SUKUD FORM B
1961	𒮗	|(SUKUD+SUKUD)~c|	SUKUD JOINING SUKUD FORM C
1962	𒮘	|(SUKUD+SUKUD)~d|	SUKUD JOINING SUKUD FORM D
1963	𒮧	|TA~dxMASZ|	TA‐D TIMES MASH
1964	𒯂	|TUG2~a.(BAD&BAD)|	TUG2‐A BESIDE BAD OVER BAD
1965	𒯐	|TURxX|	TUR TIMES X
1966	𒯕	|TUR3~bxTAK4~a|	TUR3‐B TIMES TAK4‐A
1967	𒯛	|U4x1(N01)|	U4 TIMES ONE‐N1
1968	𒯜	|U4x1(N01).5(N08)|	U4 TIMES ONE‐N1 BESIDE FIVE‐N8
1969	𒯝	|U4x1(N01@f)|	U4 TIMES ONE‐N1 FLAT
1970	𒯞	|U4.1(N08)|	U4 BESIDE ONE‐N8
1971	𒯠	|U4.1(N14)|	U4 BESIDE ONE‐N14
1972	𒯟	|U4x1(N14)|	U4 TIMES ONE‐N14
1973	𒯡	|U4x(1(N14).2(N01))|	U4 TIMES ONE‐N14 BESIDE TWO‐N1
1974	𒯢	|U4.(1(N14).3(N08))|	U4 BESIDE ONE‐N14 BESIDE THREE‐N8
1975	𒯣	|U4x(1(N14).4(N01))|	U4 TIMES ONE‐N14 BESIDE FOUR‐N1
1976	𒯤	|U4.(1(N14).4(N08))|	U4 BESIDE ONE‐N14 BESIDE FOUR‐N8
1977	𒯥	|U4.(1(N14).5(N08))|	U4 BESIDE ONE‐N14 BESIDE FIVE‐N8
1978	𒯦	|U4x(1(N14).8(N01))|	U4 TIMES ONE‐N14 BESIDE EIGHT‐N1
1979	𒯧	|U4.(1(N14).8(N08))|	U4 BESIDE ONE‐N14 BESIDE EIGHT‐N8
1980	𒯨	|U4x1(N57)|	U4 TIMES ONE‐N57
1981	𒯩	|U4x1(N58)@t|	U4 TIMES ONE‐N58 TENU
1982	𒯪	|U4x2(N01)|	U4 TIMES TWO‐N1
1983	𒯫	|U4x2(N01).2(N14)|	U4 TIMES TWO‐N1 BESIDE TWO‐N14
1984	𒯬	|U4x2(N01).(2(N14).1(N08))|	U4 TIMES TWO‐N1 BESIDE TWO‐N14 BESIDE ONE‐N8
1985	𒯭	|U4x2(N01).X|	U4 TIMES TWO‐N1 BESIDE X
1986	𒯮	|U4.2(N08)|	U4 BESIDE TWO‐N8
1987	𒯯	|U4.2(N14)|	U4 BESIDE TWO‐N14
1988	𒯰	|U4x2(N14)|	U4 TIMES TWO‐N14
1989	𒯱	|U4x(2(N14).4(N01))|	U4 TIMES TWO‐N14 BESIDE FOUR‐N1
1990	𒯲	|U4x2(N57)|	U4 TIMES TWO‐N57
1991	𒯳	|U4x3(N01)|	U4 TIMES THREE‐N1
1992	𒯴	|U4x3(N01).3(N08)|	U4 TIMES THREE‐N1 BESIDE THREE‐N8
1993	𒯵	|U4.3(N08)|	U4 BESIDE THREE‐N8
1994	𒯶	|U4x(3(N14).2(N01))|	U4 TIMES THREE‐N14 BESIDE TWO‐N1
1995	𒯷	|U4x(3(N14).7(N01))|	U4 TIMES THREE‐N14 BESIDE SEVEN‐N1
1996	𒯸	|U4x3(N57)|	U4 TIMES THREE‐N57
1997	𒯹	|U4x4(N01)|	U4 TIMES FOUR‐N1
1998	𒯺	|U4x4(N01).2(N14)|	U4 TIMES FOUR‐N1 BESIDE TWO‐N14
1999	𒯻	|U4.4(N08)|	U4 BESIDE FOUR‐N8
2000	𒯼	|U4x4(N57)|	U4 TIMES FOUR‐N57
2001	𒯽	|U4x5(N01)|	U4 TIMES FIVE‐N1
2002	𒯾	|U4x5(N01).1(N14)|	U4 TIMES FIVE‐N1 BESIDE ONE‐N14
2003	𒯿	|U4.5(N08)|	U4 BESIDE FIVE‐N8
2004	𒰀	|U4x5(N57)|	U4 TIMES FIVE‐N57
2005	𒰁	|U4x6(N01)|	U4 TIMES SIX‐N1
2006	𒰂	|U4.6(N08)|	U4 BESIDE SIX‐N8
2007	𒰃	|U4x6(N57)|	U4 TIMES SIX‐N57
2008	𒰄	|U4.7(N08)|	U4 BESIDE SEVEN‐N8
2009	𒰅	|U4x7(N57)|	U4 TIMES SEVEN‐N57
2010	𒰆	|U4x8(N01)|	U4 TIMES EIGHT‐N1
2011	𒰇	|U4x8(N01).X|	U4 TIMES EIGHT‐N1 BESIDE X
2012	𒰈	|U4.8(N08)|	U4 BESIDE EIGHT‐N8
2013	𒰉	|U4x8(N57)|	U4 TIMES EIGHT‐N57
2014	𒰊	|U4x10(N57)|	U4 TIMES TEN‐N57
2015	𒰋	|U4x(X(N01))|	U4 TIMES X‐N1
2016	𒰌	|U4.SZU2|	U4 BESIDE SHU2
2017	𒰍	|U4xX|	U4 TIMES X
2018	𒰎	|U4x(X+2(N01))|	U4 TIMES X JOINING TWO‐N1
2019	𒰑	|(U8xTAR)~b|	U8 TIMES TAR FORM B
2020	𒰚	|(UDU~axTAR)~a|	UDU‐A TIMES TAR FORM A
2021	𒰛	|(UDU~axTAR)~b|	UDU‐A TIMES TAR FORM B
2022	𒰨	|UKKIN~bx2(N01)|	UKKIN‐B TIMES TWO‐N1
2023	𒰩	|UKKIN~bx3(N01)|	UKKIN‐B TIMES THREE‐N1
2024	𒰪	|UKKIN~bx5(N01)|	UKKIN‐B TIMES FIVE‐N1
2025	𒰫	|UKKIN~bxDIN|	UKKIN‐B TIMES DIN
2026	𒰬	|UKKIN~bx(DIN.1(N01))|	UKKIN‐B TIMES DIN BESIDE ONE‐N1
2027	𒰭	|UKKIN~bxDUG~a|	UKKIN‐B TIMES DUG‐A
2028	𒰮	|UKKIN~bxHI@g~a|	UKKIN‐B TIMES HI GUNU‐A
2029	𒰯	|UKKIN~bxNI~a|	UKKIN‐B TIMES NI‐A
2030	𒰰	|UKKIN~bxX|	UKKIN‐B TIMES X
2031	𒰸	|UNUG~axA@t|	UNUG‐A TIMES A TENU
2032	𒰽	|UR~axKAR2|	UR‐A TIMES KAR2
2033	𒱂	|UR2x1(N57)|	UR2 TIMES ONE‐N57
2034	𒱃	|UR2xTAR|	UR2 TIMES TAR
2035	𒱈	|UR3~b1xMASZ|	UR3‐B1 TIMES MASH
2036	𒱒	|URI3~a+IB~a|	URI3‐A JOINING IB‐A
2037	𒱖	|URU~a1x1(N57)|	URU‐A1 TIMES ONE‐N57
2038	𒱗	|URU~a1x2(N57)|	URU‐A1 TIMES TWO‐N57
2039	𒱘	|URU~a1xA|	URU‐A1 TIMES A
2040	𒱙	|URU~a1xAMAR|	URU‐A1 TIMES AMAR
2041	𒱚	|URU~a1xGU4|	URU‐A1 TIMES GU4
2042	𒱛	|URU~a1xHI@g~a|	URU‐A1 TIMES HI GUNU‐A
2043	𒱜	|URU~a1xNIMGIR|	URU‐A1 TIMES NIMGIR
2044	𒱝	|URU~a1xU4|	URU‐A1 TIMES U4
2045	𒱞	|URU~a1xX|	URU‐A1 TIMES X
2046	𒱡	|URU~a2x1(N58)|	URU‐A2 TIMES ONE‐N58
2047	𒱢	|URU~a3xKALAM~a|	URU‐A3 TIMES KALAM‐A
2048	𒱮	|USZ~a&USZ~a|	USH‐A OVER USH‐A
2049		|USZ~bxTAR~c|	USH‐B TIMES TAR‐C
2049.1		|USZ~bxTAR~c|	USH‐B TIMES TAR‐C VARIANT 1
2050	𒱱	|USZ~bxTAR~d|	USH‐B TIMES TAR‐D
2051	𒱲	|USZ~b&USZ~b|	USH‐B OVER USH‐B
2052	𒲭	|ZATU644~ax1(N14)|	ZATU644‐A TIMES ONE‐N14
2053	𒲵	|ZATU651xAN|	ZATU651 TIMES AN
2054	𒲶	|ZATU651xEN~a|	ZATU651 TIMES EN‐A
2055	𒲷	|ZATU651xGAR|	ZATU651 TIMES GAR
2056	𒲸	|ZATU651xMA|	ZATU651 TIMES MA
2057	𒲹	|ZATU651xNUN~a|	ZATU651 TIMES NUN‐A
2058	𒲺	|ZATU651xSZE~a|	ZATU651 TIMES SHE‐A
2059	𒲻	|ZATU651xX|	ZATU651 TIMES X
2060	𒲼	|ZATU651xZAR~c|	ZATU651 TIMES ZAR‐C
2061	𒲿	|ZATU659x1(N01)|	ZATU659 TIMES ONE‐N1
2062	𒳀	|ZATU659x1(N14)|	ZATU659 TIMES ONE‐N14
2063	𒳁	|ZATU659x1(N58)@t|	ZATU659 TIMES ONE‐N58 TENU
2064		|ZATU662x1(N14)|	ZATU662 TIMES ONE‐N14
2064.1		|ZATU662x1(N14)|	ZATU662 TIMES ONE‐N14 VARIANT 1
2064.2		|ZATU662x1(N14)|	ZATU662 TIMES ONE‐N14 VARIANT 2
2065	𒴈	|ZATU711xHI@g~a|	ZATU711 TIMES HI GUNU‐A
2066	𒴉	|ZATU711xX|	ZATU711 TIMES X
2067	𒴌	|ZATU714xHI@g~a|	ZATU714 TIMES HI GUNU‐A
2068	𒴍	|ZATU714.RU|	ZATU714 BESIDE RU
2069	𒴎	|ZATU714xX|	ZATU714 TIMES X
2070	𒴨	|ZATU737xAB~a|	ZATU737 TIMES AB‐A
2071	𒴩	|ZATU737xBU~a|	ZATU737 TIMES BU‐A
2072	𒴪	|ZATU737xBUR~a|	ZATU737 TIMES BUR‐A
2073		|ZATU737xDI|	ZATU737 TIMES DI
2073.1		|ZATU737xDI|	ZATU737 VARIANT 2 TIMES DI
2074	𒴬	|ZATU737xE~a|	ZATU737 TIMES E‐A
2075	𒴭	|ZATU737xEN~a|	ZATU737 TIMES EN‐A
2076	𒴮	|ZATU737xEN~b|	ZATU737 TIMES EN‐B
2077		|ZATU737xGAR|	ZATU737 TIMES GAR
2077.1		|ZATU737xGAR|	ZATU737 TIMES GAR VARIANT 1
2078	𒴰	|ZATU737xNI~a@g|	ZATU737 TIMES NI‐A GUNU
2079	𒴱	|ZATU737xNIMGIR|	ZATU737 TIMES NIMGIR
2080	𒴲	|ZATU737xSAL|	ZATU737 TIMES SAL
2081	𒴳	|ZATU737xSZE~a|	ZATU737 TIMES SHE‐A
2082	𒴴	|ZATU737xSZITA~a1|	ZATU737 TIMES SHITA‐A1
2083	𒴵	|ZATU737xSZITA@g~a|	ZATU737 TIMES SHITA GUNU‐A
2084	𒴶	|ZATU737xSU~a|	ZATU737 TIMES SU‐A
2085	𒴷	|ZATU737xU4|	ZATU737 TIMES U4
2086	𒴸	|ZATU737xUNUG~a|	ZATU737 TIMES UNUG‐A
2087	𒴹	|ZATU737xX|	ZATU737 TIMES X
2088	𒵉	|ZATU759xKU6~a|	ZATU759 TIMES KU6‐A
2089	𒵊	|ZATU759x(KU6~a+KU6~a)|	ZATU759 TIMES KU6‐A JOINING KU6‐A
2090	𒵋	|ZATU759xKU6~d|	ZATU759 TIMES KU6‐D
2091	𒵌	|ZATU759xX|	ZATU759 TIMES X
2092	𒵍	|ZATU759@txX|	ZATU759 TENU TIMES X
2093	𒵐	|ZATU762~axNIM~a|	ZATU762‐A TIMES NIM‐A
2094	𒵒	|ZATU762~bxAB~a|	ZATU762‐B TIMES AB‐A
2095	𒶬	|(ZU&ZU).SAR~a|	ZU OVER ZU BESIDE SAR‐A
